NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00006007882,metformin_ndc,Metformin,metformin,6809,1243848,SBD,24 HR metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Extended Release Oral Tablet [Janumet],direct,1243848,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008014,metformin_ndc,Metformin,metformin,6809,1243843,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Extended Release Oral Tablet [Janumet],direct,1243843,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008028,metformin_ndc,Metformin,metformin,6809,1243843,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Extended Release Oral Tablet [Janumet],direct,1243843,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008061,metformin_ndc,Metformin,metformin,6809,1243843,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Extended Release Oral Tablet [Janumet],direct,1243843,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008062,metformin_ndc,Metformin,metformin,6809,1243843,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Extended Release Oral Tablet [Janumet],direct,1243843,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008082,metformin_ndc,Metformin,metformin,6809,1243843,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Extended Release Oral Tablet [Janumet],direct,1243843,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008107,metformin_ndc,Metformin,metformin,6809,1243833,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG Extended Release Oral Tablet [Janumet],direct,1243833,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008114,metformin_ndc,Metformin,metformin,6809,1243833,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG Extended Release Oral Tablet [Janumet],direct,1243833,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008131,metformin_ndc,Metformin,metformin,6809,1243833,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG Extended Release Oral Tablet [Janumet],direct,1243833,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008154,metformin_ndc,Metformin,metformin,6809,1243833,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG Extended Release Oral Tablet [Janumet],direct,1243833,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006008182,metformin_ndc,Metformin,metformin,6809,1243833,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG Extended Release Oral Tablet [Janumet],direct,1243833,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057501,metformin_ndc,Metformin,metformin,6809,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;705138;757608;861821,200706;200803;200910,200710;200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057502,metformin_ndc,Metformin,metformin,6809,861821,SBD,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct,861821,201510,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057503,metformin_ndc,Metformin,metformin,6809,861821,SBD,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct,861821,201510,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057527,metformin_ndc,Metformin,metformin,6809,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],indirect,700517;748763;748765;757608,200801;200803,200802;200812,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057552,metformin_ndc,Metformin,metformin,6809,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;705138;757608;861821,200706;200803;200910,200710;200901;200908;201812,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057556,metformin_ndc,Metformin,metformin,6809,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;757608;861821,200901;200910,200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057560,metformin_ndc,Metformin,metformin,6809,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;748763;748765;757608;861821,200801;200803;200910,200802;200901;200908;201509,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057561,metformin_ndc,Metformin,metformin,6809,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;705138;757608;861821,200706;200804;200910,200707;200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057562,metformin_ndc,Metformin,metformin,6809,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;705138;757608;861821,200706;200804;200910,200707;200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057582,metformin_ndc,Metformin,metformin,6809,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;705138;757608;861821,200706;200803;200910,200710;200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057701,metformin_ndc,Metformin,metformin,6809,861769;861771,SBD;SCD,metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700518;705136;757604;861771,200706;200801;200803;200910,200802;200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
00006057702,metformin_ndc,Metformin,metformin,6809,861771,SBD,metformin hydrochloride 1000 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct,861771,201510,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes metformin-containing fixed-dose combination products.
