NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00006027701,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665033;665036,SBD;SCD,sitagliptin 100 MG Oral Tablet;sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665033;665036,200706;200801,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027702,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665036,SBD,sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665036,201504,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027714,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665036,SBD,sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665036,201612,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027727,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665033;665036,SBD;SCD,sitagliptin 100 MG Oral Tablet;sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665033;665036,200706;200801,200901;202510,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027728,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665033;665036,SBD;SCD,sitagliptin 100 MG Oral Tablet;sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665033;665036,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027730,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665033;665036,SBD;SCD,sitagliptin 100 MG Oral Tablet;sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665033;665036,200706;200801,200901;202510,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027731,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665033;665036,SBD;SCD,sitagliptin 100 MG Oral Tablet;sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665033;665036,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027733,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665036,SBD,sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665036,201204,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027754,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665033;665036,SBD;SCD,sitagliptin 100 MG Oral Tablet;sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665033;665036,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027774,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665033;665036,SBD;SCD,sitagliptin 100 MG Oral Tablet;sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665033;665036,200706,200901;201212,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006027782,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665033;665036,SBD;SCD,sitagliptin 100 MG Oral Tablet;sitagliptin phosphate 100 MG Oral Tablet [Januvia],direct,665033;665036,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006057501,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;705138;757608;861821,200706;200803;200910,200710;200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006057502,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,861821,SBD,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct,861821,201510,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006057503,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,861821,SBD,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct,861821,201510,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006057527,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],indirect,700517;748763;748765;757608,200801;200803,200802;200812,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006057552,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;705138;757608;861821,200706;200803;200910,200710;200901;200908;201812,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006057556,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,861819;861821,SBD;SCD,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet;metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],direct;indirect,700517;757608;861821,200901;200910,200901;200908;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
