NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00002405211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733673,SBD,tirzepatide 4.17 MG/ML Injectable Solution [Mounjaro],direct,2733673,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002410301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733675,SBD,tirzepatide 8.33 MG/ML Injectable Solution [Mounjaro],direct,2733675,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002410311,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733675,SBD,tirzepatide 8.33 MG/ML Injectable Solution [Mounjaro],direct,2733675,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002421001,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733666,SBD,tirzepatide 12.5 MG/ML Injectable Solution [Mounjaro],direct,2733666,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002421011,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733666,SBD,tirzepatide 12.5 MG/ML Injectable Solution [Mounjaro],direct,2733666,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002430401,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733668,SBD,tirzepatide 16.7 MG/ML Injectable Solution [Mounjaro],direct,2733668,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002430411,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733668,SBD,tirzepatide 16.7 MG/ML Injectable Solution [Mounjaro],direct,2733668,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002452301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733670,SBD,tirzepatide 20.8 MG/ML Injectable Solution [Mounjaro],direct,2733670,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002452311,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733670,SBD,tirzepatide 20.8 MG/ML Injectable Solution [Mounjaro],direct,2733670,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002461201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733671,SBD,tirzepatide 25 MG/ML Injectable Solution [Mounjaro],direct,2733671,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
